,Company Name,Category,url,address,city,contact_link,delivery_link,email,facebook,faq_link,linkedin,phones,pinterest,privacy_link,return_link,state,terms_link,twitter,warranty_link,youtube
106,Alghanim Marine,Water Transport,http://www.alghanimmarine.com/,,,,,,http://www.facebook.com/alghanim.marine,,,,,,,,,https://twitter.com/alghanim_marine,,https://www.youtube.com/watch?v=IXkmL2c8a5g&list=PL0BE39987466BF299&index=9
107,Allen Tate Realtors,Real Estate,http://www.allentate.com/,,,,,,,,,,,,,,,,,
108,Alliant Bank,Banks,https://www.alliantbank.com/,,,,,,https://www.facebook.com/alliant.bank,,,,,,,,,,,
109,Allina Health,"Hospitals, Clinics and Medical Centers",https://www.allinahealth.org/,,,,,,,,,,,,,,,,,
110,Allsups,Service Centers and Repairs,https://www.allsups.com/,,,https://www.allsups.com//contact,,,,,,,,https://www.allsups.com//privacy-policy,,,,,,
111,Alpine Homes,Construction and Repair,https://alpinehomes.com/,,,,,,,,,,,,,,,,,
112,Amalfi Pizza,Fast Food,http://amalfipizzaatl.com/,,,,,,,,,,,,,,,,,
113,Amatos,"Cafes, Restaurants and Bars",https://www.amatos.com/,"312 Saint John Street, 2nd Floor Portland, ME 04102",,https://www.amatos.com/contact-us/,,,https://www.facebook.com/amatos,,,"(207) 828-5981
(207) 761-0977",,https://www.amatos.com/privacy-policy/,,,,https://twitter.com/amatosinc,,
114,Amawaterways,Cruises and Ships,https://www.amawaterways.com/,,,https://www.amawaterways.com//contact,https://www.amawaterways.com//ships/amamagna-river-cruise-ship,,https://www.facebook.com/AmaWaterways,https://www.amawaterways.com//river-cruise-frequently-asked-questions,,,,https://www.amawaterways.com//privacy-policy,,,https://www.amawaterways.com//terms-conditions,https://twitter.com/amawaterways,,https://www.youtube.com/amawaterways
115,American National,Insurance ,https://www.americannational.com/,,,,,,,,,,,,,,,,,
116,American Properties Realty,Construction and Repair,https://www.americanproperties.net/,,,https://www.americanproperties.net//contact-us,https://www.americanproperties.net//quick-delivery-homes/,,https://www.facebook.com/AmericanPropertiesRealtyInc/,,,,,,,,,,,https://www.youtube.com/user/AmericanPropertiesNJ
117,American Standard Moving,Moving and Storage,https://www.americanstandardmoving.com/,"150 E. Palmetto Park Rd Suite 800Boca Raton, FL 33432",,https://www.americanstandardmoving.com/contact-us/,,,,https://www.americanstandardmoving.com/faq/,,(888) 511-3280,,https://www.americanstandardmoving.com/privacy-policy-2/,,,https://www.americanstandardmoving.com/terms-of-service/,,,
118,Amiccis,Fast Food,https://amiccis.com/,"231 S. High Street Baltimore, MD 21202",,https://amiccis.com/contact/,,,https://www.facebook.com/Amiccis-of-Little-Italy-79349745887/,,,(410) 528-1096 ,,,,,,https://twitter.com/Amiccis,,
119,Amish Hills Fine Handmade Furniture,Furniture and Decor,http://www.amishhills.com/,"12316 Shelbyville Road Louisville, KY 40243",,http://www.amishhills.com/contact-us/,http://www.packshipusa.com,,https://www.facebook.com/AmishHills,http://www.amishhills.com/faqs/,,(502) 893-8100,,,,,,,,
120,Amvets,Governmental Organizations and Politics,https://amvets.org/,"4647 Forbes Blvd. Lanham, MD 20706",,https://amvets.org/contact/,https://www.amvets.org/membership-join-login/,,https://www.facebook.com/AMVETSHQ,,https://www.linkedin.com/company/79226?trk=tyah&trkInfo=idx%3A2-1-6%2CtarId%3A1424203127345%2Ctas%3Aamvets,(301) 459-7924,,https://amvets.org/privacy-policy/,,,https://amvets.org/terms-of-use/,https://twitter.com/AMVETSHQ,,https://www.youtube.com/user/AMVETSnational
121,Antico Pizza,Fast Food,https://www.anticopizza.be/,,,https://www.google.com/url?q=https%3A%2F%2Fwww.leuven.be%2Fcontact%2Fp1-parking-station-leuven&sa=D&sntz=1&usg=AFQjCNHBt2dIBkJvo7Qa0a3_qv-O6r96Rg,,,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FAnticoPizzaLeuven%2F&sa=D&sntz=1&usg=AFQjCNHrSVONPVWfAvcbkwNWy3k5oN5IkA,,,,,,,,,,,
122,Appalachian Wireless,Telecommunications,http://www.appalachianwireless.com/,,,http://www.appalachianwireless.com//?page=awcontact,http://www.appalachianwireless.com//?page=scholarship,,,,,,,,http://www.appalachianwireless.com//?page=returns,,,,,
123,APT Travel Group ,Travel Agencies,http://www.apttravelgroup.com/,,,,,,,,,,,http://www.aptouring.com.au/standard-items/footer/global-footer/privacy-policy,,,,,,
124,Arcadian Antenna,Telecommunications,https://www.arcantenna.com/,,,https://www.arcantenna.com/contacts/,,,https://www.facebook.com/arcantenna/,,https://www.linkedin.com/company/arcadian-inc-,,,https://www.arcantenna.com/privacy-policy-cookie-restriction-mode/,,,,https://twitter.com/arcadianinc,,
125,Arlington RV Supercenter,Dealers,https://www.arlingtonrv.com/,"966 Quaker Lane East Greenwich, RI",,https://www.arlingtonrv.com//contact/,,,https://www.facebook.com/ArlingtonRVsupercenter,,," (401) 336-6413 
 (401) 329-3854
",,https://www.arlingtonrv.com//privacy-policy/,,,https://www.arlingtonrv.com//terms-of-use/,https://twitter.com/ArlingtonRV,https://www.arlingtonrv.com/arlington-rv-warranty/,
126,Armstrong MyWire,Telecommunications,https://www.armstrongmywire.com/,,,,https://www.armstrongmywire.com/news/read/article/the_associated_press-pelosi_invites_trump_to_deliver_state_of_union_on-ap/category/news,,,,,,,,https://www.armstrongmywire.com/news/read/article/the_philadelphia_inq-when_is_pat_sajak_returning_to_wheel_of_fortune_it-tca/category/entertainment,,,,,
127,Arrive Eilan,Hotels and Resorts,https://www.arriveeilan.com/,,,https://www.arriveeilan.com/san-antonio/arrive-eilan/guest-card/contact-us/1,,,https://www.facebook.com/ArriveEilan,,,(888) 360-0421,https://www.pinterest.com/trinityproperty/arrive-eilan,https://www.arriveeilan.com/privacy-policy/,,,https://www.arriveeilan.com/terms-of-use/,https://twitter.com/ArriveEilan,,
128,Art Plumbing AC And Electric,"Heating, Cooling and Air Conditioning",https://www.artplumbingandac.com/,,,https://www.artplumbingandac.com/contact-us/,https://www.artplumbingandac.com/about-us/leadership-team/,,https://www.facebook.com/ArtPlumbingandAirConditioning,,,904-299-7500,,,,,,,https://www.artplumbingandac.com/about-us/satisfaction-guarantee/,https://www.youtube.com/user/artpaac
129,ArtFire,Auctions and Marketplaces,https://www.artfire.com/,,,,https://www.artfire.com//my_artfire/items/shipping_profiles,,https://facebook.com/artfire,https://www.artfire.com//ext/help/page/faq,https://www.linkedin.com/company/artfire-com,,https://www.pinterest.com/artfire/,https://www.artfire.com//modules.php?name=privacy_policy,,,,https://twitter.com/Artfire,,https://www.youtube.com/user/artfirevideos
130,Article Furniture,Furniture and Decor,https://www.article.com/,,,,,,,,,,,,,,,,,
131,ArtResin,Household Essentials,https://www.artresin.com/,,,https://www.artresin.com//pages/contact-us,https://www.artresin.com//pages/shipping-and-returns,,https://www.artresin.com//facebook.com/artresin,https://www.artresin.com//pages/faq,,,https://www.artresin.com//www.pinterest.com/artresininc/,,https://www.artresin.com//pages/shipping-and-returns,,,,,https://www.youtube.com/embed/8Dri6px_Bd4
132,Ashley And Martin,Beauty Salons and Spas,https://ashleyandmartin.com.au/,,,https://ashleyandmartin.com.au/contact/,,,,,,,,,,,,,,https://www.youtube.com/watch?v=LbY7LAqMwVU
133,Asian Tigers Mobility,Moving and Storage,https://www.asiantigers-mobility.com/,,,https://www.asiantigers-mobility.com/contact-us,,,https://www.facebook.com/asiantigersgroup/,https://www.asiantigers-mobility.com/resources/faq/,https://www.linkedin.com/company/asiantigersmobility/,,,,,,,https://twitter.com/AsianTigersHK,,https://www.youtube.com/user/AsianTigersMobility
134,Aspen Ridge Management,Real Estate,http://www.aspenridgemanagement.com/,,,,,,,,,,,,,,,,,
135,ATB Financial,Banks,https://www.atb.com/personal/,,,https://www.atb.com/personal//resources/contact-us/,,,https://www.facebook.com/ATBFinancial/,,https://www.linkedin.com/company/atb-financial,,,,,,,https://twitter.com/ATBFinancial,,https://www.youtube.com/user/ATBFinancialVids
136,Atlantic Superstore,Food Stores,https://www.atlanticsuperstore.ca/,,,,,,,,,,,,,,,,,
137,Atlas Appliances,Appliances and Electronics,https://www.atlasappliances.com/,,,https://www.atlasappliances.com//en/contactus,,,https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fwww%2Eatlasappliances%2Ecom,,https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww%2Eatlasappliances%2Ecom&title=&summary=&source=,,https://www.pinterest.com/pin/create/button/?url=http%3A%2F%2Fwww%2Eatlasappliances%2Ecom&media=http%3A%2F%2Fwww%2Eatlasappliances%2Ecom%2Fwww%2Fclients%2Fatlasappliance%2Fimages%2Flogo%2Epng&description=,,,,,https://twitter.com/share?text=&url=http%3A%2F%2Fwww%2Eatlasappliances%2Ecom,,
138,ATS Diesel Performance,Auto Parts and Accessories,https://www.atsdiesel.com/,,,,,,,,,,,,,,,,,
139,Augusta Sportswear,Sport Equipment and Accessories,https://www.augustasportswear.com/,,,https://www.augustasportswear.com//help#contact-anchor,https://www.augustasportswear.com//faq#shipping-faqs,,https://www.facebook.com/augustaactive/,https://www.augustasportswear.com//faq,https://www.linkedin.com/company/augusta-sportswear/,800-237-6695,,https://www.augustasportswear.com//privacy-policy1,https://www.augustasportswear.com//help#returns-anchor,,https://www.augustasportswear.com//terms-of-service,https://twitter.com/augustaactive,,https://www.youtube.com/user/augustasportswear
140,Auto City Classic,Auto Parts and Accessories,https://www.autocityclassic.com/,,,https://www.autocityclassic.com/contact-us,https://www.autocityclassic.com/ranchero/sedan-delivery-gas-tanks/,,,https://www.autocityclassic.com/faqs,,,,https://www.autocityclassic.com/privacy-policy,https://www.autocityclassic.com/damage/return-policy,,https://www.autocityclassic.com/terms-and-conditions,,,
141,AutoFair Ford of Haverhill,Dealers,https://www.autofairfordofhaverhill.com/,"478-6279 501 Broadway Directions Haverhill, MA 01832",,,https://www.autofairfordofhaverhill.com//dealership/directions.htm?selectedAccountId=autofairhaverhillfordfd,,https://www.facebook.com/AutoFairFordMA/,,,"866-456-2406 
978-478-6279 
877-730-3701
866-292-9344 ",,,,,,https://twitter.com/autofairfordma?lang=en,https://www.autofairfordofhaverhill.com//5-day-guarantee.htm,https://www.youtube.com/channel/UCkl4nkit_PoyueNQ2-1Rllg
142,AutohausAZ,Auto Parts and Accessories,https://www.autohausaz.com/,,,,,,,,,,,,,,,,,
143,Automotive Specialty Services,Service Centers and Repairs,http://www.automotivespecialtyservices.com/,"1049 Center Rd Avon, Ohio",,http://www.automotivespecialtyservices.com//contact_us.htm,,,https://www.facebook.com/Automotive-Specialty-Services-110921095662388/timeline/,,,(440) 937-2886,,,,,,,http://www.automotivespecialtyservices.com//warranty.htm,
144,Aveda Institute,"Universities, Colleges and Schools",https://aveda.edu/,,,,,,https://www.facebook.com/Aveda,https://aveda.edu/faq/,,,,https://aveda.edu/privacy-policy-2/,,,https://aveda.edu/terms-and-conditions/,https://twitter.com/aveda,,
145,Avita Pharmacy,Pharmacy,https://avitapharmacy.com/,,,https://avitapharmacy.com/contact/,https://avitapharmacy.com/memberships/,,https://www.facebook.com/sharer/sharer.php?u=https://twitter.com/AvitaPharmacy/status/1206984669440495616,https://avitapharmacy.com/faqs/,https://www.linkedin.com/shareArticle?mini=true&url=https://twitter.com/AvitaPharmacy/status/1206984669440495616,,,,,,,https://twitter.com/intent/like?tweet_id=1206984669440495616&related=AvitaPharmacy,,
146,Awesome Dealz,Appliances and Electronics,https://www.awesomedealzcolumbus.com/,"3150 South Hamilton Road, Columbus,Ohio",,,,,https://www.facebook.com/AwesomeDEALZ600/,,,(614) 552-8088,,,,,,,,
147,Axis Communications,Security and Protection Services,https://www.axis.com/,,,,,,,,,,,,,,,,,
148,B Barnett,Footwear and Clothing,https://bbarnett.com/,"8201 CANTRELL ROAD LITTLE ROCK, AR",,https://bbarnett.com/contact-us/,,,https://www.facebook.com/bbarnettlr/,,,,https://www.pinterest.com/lovebbarnett/,,,,,https://twitter.com/bbarnettlr/,,
149,Bagmasters,Printing,https://www.bagmasters.com/,,,https://www.bagmasters.com//contact-us,https://www.bagmasters.com//delivery-reviews,,https://www.facebook.com/bagmasters,,https://www.linkedin.com/company/bagmasters,(800) 843-2247    ,https://www.pinterest.com/bagmasters/,https://www.bagmasters.com//privacy-policy,https://www.bagmasters.com//return-policy,,,https://www.twitter.com/bagmasters,https://www.bagmasters.com//guarantee,
150,Baileys Gym,Fitness Centers,https://baileysgym.com/,,,,,,http://www.facebook.com/pages/Baileys-Powerhouse-Gym/81725157601?ref=mf,,,,,,,,,http://twitter.com/baileysgym,,https://www.youtube.com/channel/UC2iNY2SYhpXvTvtoapzDeiw
151,Baja Fresh,Fast Food,https://www.bajafresh.com/,,,,,,http://www.facebook.com/bajafresh,,,,,,,,,https://twitter.com/BajaFresh,,
152,BandLab,Music stores,https://www.bandlab.com,,,,,,,,,,,,,,,,,
153,Barmakian Jewelers,Jewelry and Accessories,https://www.barmakian.com,,,https://www.barmakian.com/pages/contact-us,,,https://www.facebook.com/BarmakianJewelers,,https://www.linkedin.com/company/barmakian-jewelers,,https://www.pinterest.com/barmakian/,https://www.barmakian.com/pages/privacy-policy,https://www.barmakian.com/pages/service-return-policy,,,https://twitter.com/Barmakian1910,,
154,Barn2 Media,Software,https://barn2.co.uk,,,,,,https://www.facebook.com/Barn2Plugins/,,https://www.linkedin.com/company/barn2-media/about/,,,https://barn2.co.uk/privacy-policy/,,,https://barn2.co.uk/about/plugin-terms-and-conditions/,https://twitter.com/Barn2Media,,https://www.youtube.com/channel/UCO6_AhRDg-2l7GlYBOXpCQQ
155,Barnes Coaches,Transport,https://www.barnescoaches.co.uk,,,https://www.barnescoaches.co.uk/contact,,,https://www.facebook.com/barnescoaches/,https://www.barnescoaches.co.uk/info-faq,,,,,,,,https://twitter.com/barnescoaches,,https://www.youtube.com/channel/UCL7kxK8N2gX30ap3A4kmLGA
156,BasementShirts,Footwear and Clothing,https://basementshirts.com,,,https://basementshirts.com/pages/contact-us,https://basementshirts.aftership.com/,,https://facebook.com/basementshirts,https://basementshirts.com/pages/faq,,,https://pinterest.com/basementshirts,https://basementshirts.com/pages/privacy-policy,https://basementshirts.com/pages/returns,,https://basementshirts.com/pages/terms-of-service,,,
157,Battista Farms,Landscaping and Gardening,http://www.battistafarms.com,,,,,,http://www.facebook.com/pages/Battista-Farms-LLC/163695646988812,,,,,https://termsfeed.com/privacy-policy/bde8d518cbb8082c10970ddd82c0429c,,,,http://www.twitter.com/Battista_Farms,,
158,Bedjet,Furniture and Decor,https://bedjet.com,,,,,,https://www.facebook.com/bedjet,,https://www.linkedin.com/company/bedjet,,,https://bedjet.com/pages/privacy-policy,,,,https://twitter.com/BedJetSleep,,
159,Beds R Us,Bed and Bath,https://bedsrus.com.au/,,,https://bedsrus.com.au/contact-us/,https://bedsrus.com.au/delivery/,,https://www.facebook.com/bedsrusau,https://bedsrus.com.au/faq/,,,,https://bedsrus.com.au/privacy-policy/,,,,,,https://www.youtube.com/BedsRUsAustralia
160,Belgard Pavers,Construction and Repair,https://www.belgard.com/,,,https://www.belgard.com//contact-us,,,https://www.facebook.com/outdoorlivingbybelgard/,,,,https://www.pinterest.com/Belgard,,,,,https://twitter.com/Belgard,https://www.belgard.com//warranty,https://www.youtube.com/user/BelgardHardscapes/
161,Bell MTS,Telecommunications,https://www.bellmts.ca/personal,,,,,,,,,,,,,,,,,
162,Belle Jewelers,Jewelry and Accessories,https://www.belle-jewelers.com/,,,,,,,,,,,,,,,,,
163,Belleville Boot,Footwear and Clothing,https://www.bellevilleboot.com/,,,https://www.bellevilleboot.com/contact-us.php,,,https://www.facebook.com/belleville.boot,,,"800-376-6978
618-233-5600",,https://www.bellevilleboot.com/privacy-policy.php,,,https://www.bellevilleboot.com/terms-of-use.php,,,
164,Belmont Village Senior Living,"Hospitals, Clinics and Medical Centers",https://www.belmontvillage.com/,,,,,,https://www.facebook.com/BelmontVillageSeniorLiving,,https://www.linkedin.com/company/belmont-village/,,,https://www.belmontvillage.com//privacy-policy/,,,,https://twitter.com/BelmontVillage_,,https://www.youtube.com/user/BelmontVillage3
165,Best Deal Pet Supply,Pet Medicine and Veterinary Clinics,https://www.bestdealpetsupply.com/,,,http://www.bestdealpetsupply.com/index.php/contact-us.html,http://www.bestdealpetsupply.com/index.php/shipping-faq.html,,,http://www.bestdealpetsupply.com/index.php/shipping-faq.html,,,,http://www.bestdealpetsupply.com/index.php/privacy-policy.html,,,,,http://www.bestdealpetsupply.com/index.php/products/flea-tick/certifect.html,
166,Bestway Disposal,Waste And Recycling Services,https://bestwaydisposal.com/,,,https://bestwaydisposal.com/contact/,,,https://www.facebook.com/bestwaycoloradosprings/,https://bestwaydisposal.com//transfer-station/transfer-station-faqs/,,"(719) 633-8709
(719) 633-8709
",,https://bestwaydisposal.com//privacy-policy/,,,,https://twitter.com/BestwayDisposal,,https://www.youtube.com/user/bestwaydisposal
167,Better World Club,Service Centers and Repairs,https://www.betterworldclub.com/,,,https://www.betterworldclub.com/contact/contact_start.cfm,https://www.betterworldclub.com/membership/step_1.cfm,,http://facebook.com/betterworldclub,https://www.betterworldclub.com/faq/,,,,https://www.betterworldclub.com/about-us/privacy-policy,,,,http://twitter.com/betterworldclub,,
168,Bexley by Newland Communities,Real Estate,https://www.bexleyflorida.com/,"16950 Vibrant WayLand O' Lakes, FL 34638",,https://www.bexleyflorida.com/contact/,,,https://www.facebook.com/bexleyflorida/,,,,https://www.pinterest.com/bexleyfl/,https://www.bexleyflorida.com/privacy-policy/,,,https://www.bexleyflorida.com/terms-of-use/,,,https://www.youtube.com/channel/UCxaKeGcuU2oQjLLLA8JRK2w
169,Beyond Horizons Travel Designs,Travel Agencies,http://beyondhorizonstravel.com/,,,,,,,,,,,,,,,,,
