,Company name,country,url,address,city,contact_link,delivery_link,email,facebook,faq_link,linkedin,phones,pinterest,privacy_link,return_link,state,terms_link,twitter,warranty_link,youtube
141,Artfinder,GB,https://www.artfinder.com,,,https://www.artfinder.com/contact-us/,https://www.artfinder.com/help/shipping-and-delivery/,,https://facebook.com/artfinderfb/,,,,http://pinterest.com/artfinder/,https://www.artfinder.com/help/privacy-policy/,https://www.artfinder.com/help/returns-and-refunds/,,http://help.artfinder.com/article/168-terms-for-users,https://twitter.com/artfinder,,
142,Artisan Hardware,US,http://artisanhardware.com,,,,,,,,,,,,,,,,,
143,Artisan HD,US,https://artisanhd.com,,,,,,,,,,,,,,,,,
144,As We Change,US,https://www.aswechange.com/aswechange,,,,,,,,,,,,,,,,,
145,Assetz Capital,GB,http://www.assetzcapital.co.uk,,,,,,,,,,,,,,,,,
146,Astraline,GB,http://www.astraline.co.uk,,,,,,,,,,,,,,,,,
147,Athleat,GB,http://www.athleat.co.uk,,,,,,,,,,,,,,,,,
148,At-Home Professions,US,http://www.at-homeprofessions.edu,,,,,,,,,,,,,,,,,
149,Atlantagoldandcoin,US,http://atlantagoldandcoin.com,,,,,,,,,,,,,,,,,
150,Atlantic Electrics,GB,https://www.atlanticelectrics.co.uk,,,https://www.atlanticelectrics.co.uk/contact-us/,https://www.atlanticelectrics.co.uk/delivery/,,https://www.facebook.com/AtlanticElectrics/,,https://www.linkedin.com/company/atlantic-electronics-ltd,"01397862 
228859225
",,https://www.atlanticelectrics.co.uk/privacy-policy/,https://www.atlanticelectrics.co.uk/returns-policy/,,https://www.clearpay.co.uk/en-GB/terms-of-service,https://twitter.com/atlantic2u,https://www.atlanticelectrics.co.uk/catalogsearch/result/index/?cat=0&q=sony&warranty=5-year-guarantee,
151,Atlantic Signs,GB,http://www.housesignsonline.co.uk,,,,,,,,,,,,,,,,,
152,Atom Bank,GB,http://www.atombank.co.uk,,,,,,,,,,,,,,,,,
153,Atom Retro,GB,https://www.atomretro.com,99 From Day Dresses Cynthia SUGARHIL,,https://www.atomretro.com/contact,https://www.atomretro.com/christmas-delivery,,https://www.facebook.com/atomretro,https://www.atomretro.com/faq,,,https://pinterest.com/atomretro/,,https://www.atomretro.com/returns,,https://www.atomretro.com/termsconditions,https://www.twitter.com/atomretro,,
154,Atticus,US,https://www.atticus.law,,,,,,,,,,,,,,,,,
155,Attraction Tickets Direct,GB,http://attraction-tickets-direct.co.uk,,,,,,,,,,,,,,,,,
156,Audio Network US,US,https://us.audionetwork.com,,,https://us.audionetwork.com/content/who-we-are/contact-us,,,http://www.facebook.com/audionetwork,https://us.audionetwork.com/content/music-support/faqs,http://www.linkedin.com/company/536154?trk=tyah,,,,,,https://us.audionetwork.com/content/terms-and-conditions,https://twitter.com/audionetwork,,http://www.youtube.com/user/AudioNetworkMusic?feature=mhee
157,Audley Travel,GB,https://www.audleytravel.com,,,https://www.audleytravel.com/contact-us,,,https://www.facebook.com/audleytravel,,," 3190720
  : 3190720
",,https://www.audleytravel.com/privacy-policy,,,https://www.audleytravel.com/terms-and-conditions,https://twitter.com/audleytravel,,https://www.youtube.com/audleytravel
158,Auntie Belhams Cabin Rentals,US,http://auntiebelhams.com,,,,,,,,,,,,,,,,,
159,aussieBum,AU,https://www.aussiebum.com,,,https://www.aussiebum.com/contact,,,https://www.facebook.com/aussiebum,https://www.aussiebum.com/faq,,,,,,,,https://www.twitter.com/aussiebum,,https://www.youtube.com/aussiebum
160,Austin Natural Mattress,US,http://austinnaturalmattress.com,,,,,,,,,,,,,,,,,
161,Authentic Ireland,US,https://www.authenticireland.com,,,https://www.authenticireland.com/contact-us/,,,https://www.facebook.com/Authentic-Ireland-Travel-267780600434,https://www.authenticireland.com/faq-2/,https://www.linkedin.com/company/authenticvacations,"2126559             
",,,,,,https://twitter.com/authireland,,
162,Authentik Canada,CA,http://www.authentikcanada.com,,,,,,,,,,,,,,,,,
163,Authentik USA,CA,http://www.authentikusa.com,,,,,,,,,,,,,,,,,
164,Auto Credit Express,US,https://www.autocreditexpress.com,,,,,,,,,,,,,,,,,
165,Auto Europe UK,GB,https://www.autoeurope.co.uk,,,https://www.autoeurope.co.uk/contact/,,,https://www.facebook.com/AutoEuropeCarHireUK,https://www.autoeurope.co.uk/faq/,,,,,,,,https://twitter.com/ae_carhire,https://www.autoeurope.co.uk/car-hire-best-price-guarantee/,
166,Auto Trader Trucks,GB,http://trucks.autotrader.co.uk,,,,,,,,,,,,,,,,,
167,Auto Trader UK,GB,http://www.autotrader.co.uk,,,,,,,,,,,,,,,,,
168,Auto World Store,US,http://autoworldstore.com,,,,,,,,,,,,,,,,,
169,Autoglym,GB,http://www.autoglym.com,,,,,,,,,,,,,,,,,
170,Ava Bracelet,US,http://www.avawomen.com,,,,,,,,,,,,,,,,,
171,AvailableCar,GB,http://www.availablecar.com,,,,,,,,,,,,,,,,,
172,Avalon Waterways,US,http://avalonwaterways.com,,,,,,,,,,,,,,,,,
173,Avanti Travel Insurance,GB,https://www.avantitravelinsurance.co.uk,,,https://www.avantitravelinsurance.co.uk/contact,,,,,,"2014 - 2019
2014 - 2019
 03882026
",,,,,https://www.avantitravelinsurance.co.uk/terms-and-conditions,,,
174,Avery WePrint,GB,https://www.avery.co.uk/shop,,,,,,,,,,,,,,,,,
175,AXA PPP healthcare,GB,https://www.axappphealthcare.co.uk,,,https://www.axappphealthcare.co.uk/contact-us/,,,https://en-gb.facebook.com/AXAPPP/,,https://www.linkedin.com/company/axa-ppp-healthcare/,,,https://www.axappphealthcare.co.uk/privacy-policy/,,,,https://twitter.com/AXAPPPhealth,,https://www.youtube.com/user/AXAPPPhealthcare
176,Axparis,GB,http://axparis.com,,,,,,,,,,,,,,,,,
177,Ayla,US,http://aylabeauty.com,,,,,,,,,,,,,,,,,
178,Azimo,GB,http://azimo.com,,,,,,,,,,,,,,,,,
179,Azuga,US,http://www.azuga.com,,,,,,,,,,,,,,,,,
180,B2C Jewels,US,http://www.b2cjewels.com,,,,,,,,,,,,,,,,,
181,Baby Birds,GB,http://www.babybirds.co.uk,,,,,,,,,,,,,,,,,
182,Babylon Health,GB,http://www.babylonhealth.com,,,,,,,,,,,,,,,,,
183,BabySecurity,GB,http://www.babysecurity.co.uk,,,,,,,,,,,,,,,,,
184,Bachelor Vegas,US,https://www.bachelorvegas.com,"3799 S Las Vegas Blvd, Las Vegas, NV",,https://www.bachelorvegas.com/contact.html,,,https://www.facebook.com/bachelorvegas,https://www.bachelorvegas.com/faq.html,,"2019-2020 
2019-2020  
",https://pinterest.com/bachelorvegas/,,,,,https://twitter.com/bachelor,,
185,Back in Action,GB,http://www.backinaction.co.uk,,,,,,,,,,,,,,,,,
186,Back Market - USA,US,http://www.backmarket.com,,,,,,,,,,,,,,,,,
187,Back on Track,US,http://backontrackproducts.com,,,,,,,,,,,,,,,,,
188,Backcountry Gear,US,http://www.backcountrygear.com,,,,,,,,,,,,,,,,,
189,Bags Of Beans,GB,http://www.bagsofbeans.co.uk,,,,,,,,,,,,,,,,,
190,Balani Custom Clothiers,US,http://balanicustom.com,,,,,,,,,,,,,,,,,
191,Banana Print,GB,https://www.banana-print.co.uk,,,https://www.banana-print.co.uk/contact_banana_print.html,https://www.banana-print.co.uk/delivery.html,,,https://www.banana-print.co.uk/faq.html,,,,https://www.banana-print.co.uk/privacy_policy.html,,,https://www.banana-print.co.uk/terms_of_use.html,,,
192,Bandzoogle,US,https://bandzoogle.com,,,https://bandzoogle.com/contact,,,https://www.facebook.com/bandzoogle,,,,,,,,,https://twitter.com/bandzoogle,,https://www.youtube.com/c/bandzoogle
193,Bank5 Connect,US,http://www.bank5connect.com,,,,,,,,,,,,,,,,,
194,BankFive,US,http://www.bankfive.com,,,,,,,,,,,,,,,,,
195,Bannatyne,GB,http://www.bannatyne.co.uk,,,,,,,,,,,,,,,,,
196,Bannerbuzz,US,http://www.bannerbuzz.com,,,,,,,,,,,,,,,,,
197,Bannerbuzz,GB,http://www.bannerbuzz.co.uk,,,,,,,,,,,,,,,,,
198,Bannersnack,US,https://www.bannersnack.com,,,https://www.bannersnack.com/contact.html,,,https://www.facebook.com/bannersnack/,,,,https://www.pinterest.com/bannersnack/,https://www.bannersnack.com/legal-information/privacy-policy.html,,,https://www.bannersnack.com/legal-information/terms-of-service.html,https://twitter.com/bannersnack,,https://www.youtube.com/bannersnack
199,Baptist Health South Florida,US,http://baptisthealth.net,,,,,,,,,,,,,,,,,
200,Barbeques Galore,AU,https://www.barbequesgalore.com.au,,,https://www.barbequesgalore.com.au/customer-service/contact-us,https://www.barbequesgalore.com.au/customer-service/collection-and-delivery,,,https://www.barbequesgalore.com.au/customer-service/faq,,,,,https://www.barbequesgalore.com.au/customer-service/returns,,,,,
201,Barcode Discount,US,https://www.barcodediscount.com,,,https://www.barcodediscount.com/support/contactinfo.htm,,,,,,"2000-2019 
Â©2000-2019  
",,,,,,,,
202,Barcode Giant,US,http://www.barcodegiant.com,,,,,,,,,,,,,,,,,
203,Bariatric Choice,US,http://www.bariatricchoice.com,,,,,,,,,,,,,,,,,
204,Barratt Homes,GB,http://www.barratthomes.co.uk,,,,,,,,,,,,,,,,,
205,Barrhead Travel,GB,http://www.barrheadtravel.co.uk,,,,,,,,,,,,,,,,,
206,Bartleby,US,http://bartleby.com,,,,,,,,,,,,,,,,,
207,Base Fashion,GB,http://www.BaseFashion.co.uk,,,,,,,,,,,,,,,,,
208,Base Formula,GB,http://www.baseformula.com,,,,,,,,,,,,,,,,,
209,Base London,GB,http://www.baselondon.com,,,,,,,,,,,,,,,,,
210,Bathroom TV,GB,https://www.bathroomtv.co.uk,,,https://www.bathroomtv.co.uk/contact.html/,,,https://www.facebook.com/bathroomtv.store,,,,https://www.pinterest.com/bathroomtv/,,,,https://www.bathroomtv.co.uk/terms-conditions/,https://twitter.com/BathroomTV,https://www.bathroomtv.co.uk/guarantee/,https://www.youtube.com/channel/UCthmcfDAFWS5_9F7FEAspIA
211,BattlBox,US,http://battlbox.com,,,,,,,,,,,,,,,,,
212,battleface,GB,https://www.battleface.com,,,,,,,,,,,,,,,,,
213,Baudville,US,http://www.baudville.com,,,,,,,,,,,,,,,,,
214,BAUNAT,US,http://www.baunat.com,,,,,,,,,,,,,,,,,
215,Bax Music,GB,https://www.bax-shop.co.uk,and Piano Keyboards Drawbar Keyboard MID,,https://www.bax-shop.co.uk/contact,https://www.bax-shop.co.uk/shipment/shipping-delivery-options,,https://www.facebook.com/baxshopUk,,," 2003 - 2019
  Â© - .. 2003 - 2019.
",,https://www.bax-shop.co.uk/privacy-policy,https://www.bax-shop.co.uk/warranty-and-returns/warranty,,https://www.bax-shop.co.uk/security-and-privacy/general-terms-conditions,https://twitter.com/BaxshopUk,https://www.bax-shop.co.uk/warranty-and-returns/warranty,https://www.youtube.com/channel/UCV6cbbdO2f_I81JPp35OIHQ
216,Bay Alarm Medical,US,https://www.bayalarmmedical.com,,,,https://www.bayalarmmedical.com/scholarship/,,https://www.facebook.com/BayAlarmMedical/,https://www.bayalarmmedical.com/frequently-asked-questions/,,"855-576-9794
855-576-9794
",,https://www.bayalarmmedical.com/privacy-policy/,,,,,,https://www.youtube.com/channel/UCqGk3cjeeXFXe2EIlf4WsBg
217,BBQ Authority,US,https://www.BBQ-Authority.com,"60532 Showroom 1704 Ogden Ave, Lisle, IL 60532",,,https://www.BBQ-Authority.com/American-Royal-Championship-Rib-Recipe_a/302.htm,,https://www.BBQ-Authority.com/www.facebook.com/bbqauthority/,,,"866-238-9228 
866-238-9228 |      ï»¿
866-238-9228
866-238-9228
",https://www.BBQ-Authority.com/www.pinterest.com/bbqauthority/,,https://www.BBQ-Authority.com/returns.asp,,,,,
218,BCH Camping,GB,http://www.bchcamping.co.uk,,,,,,,,,,,,,,,,,
219,Bc-Loans,CA,https://www.bc-loans.com,,,https://www.bc-loans.com/contact-us/,,,,https://www.bc-loans.com/faq/,,,,https://www.iubenda.com/privacy-policy/259540/full-legal?ifr=true&height=800,,,,,,
220,Beachbikes,US,http://www.beachbikes.net,,,,,,,,,,,,,,,,,
221,Beagle Street,GB,http://www.beaglestreet.com,,,,,,,,,,,,,,,,,
222,Bearmach,GB,http://www.bearmach.com,,,,,,,,,,,,,,,,,
223,Beauty Bay,GB,http://www.beautybay.com,,,,,,,,,,,,,,,,,
224,Beauty Expert,GB,http://www.beautyexpert.co.uk,,,,,,,,,,,,,,,,,
225,Beauty Pie,GB,https://www.beautypie.com/,,,https://www.beautypie.com//contact,https://www.beautypie.com//uk/bestsellers?AddToBag=yearlyMembership,,https://www.facebook.com/beautypieofficial,,,,https://uk.pinterest.com/beautypie/,https://www.beautypie.com//applicant-privacy-policy,https://www.beautypie.com//returns,,,https://twitter.com/beautypie,,https://www.youtube.com/channel/UC9f3oNheJuzjPkFE2a24bDA
226,Becharming,US,https://www.becharming.com,,,https://www.becharming.com/contact-us/,,,http://www.facebook.com/PandoraMallOfAmerica,https://www.becharming.com/faq-section/,,,http://www.pinterest.com/pandoramoa,https://www.becharming.com/privacy-policy,https://www.becharming.com/returns,,,http://twitter.com/PandoraMOA,https://www.becharming.com/pandora-gift-certificate.html,http://www.youtube.com/user/dannyboy830
227,Bedco,GB,http://bed.co.im,,,,,,,,,,,,,,,,,
228,Beelivery,GB,http://www.beelivery.com,,,,,,,,,,,,,,,,,
229,Beer52,GB,http://www.beer52.com,,,,,,,,,,,,,,,,,
230,Bellway,GB,http://www.bellway.co.uk,,,,,,,,,,,,,,,,,
231,Belvilla,US,http://www.belvilla.com,,,,,,,,,,,,,,,,,
232,Bennetts,GB,https://www.bennetts.co.uk,,,https://www.bennetts.co.uk/contact-us,,,http://www.facebook.com/bennettsbike,https://travel.bennetts.co.uk/faq/,," 11453343) 
",,https://www.bennetts.co.uk/privacy-and-cookie-policy,,,https://www.bennetts.co.uk/terms-and-conditions,http://www.twitter.com/bennetts_bike,,http://www.youtube.com/bennettsbike
233,Bento for Business,US,https://bentoforbusiness.com,,,https://bentoforbusiness.com/contact/,https://bentoforbusiness.com/partnerships/technology-partners/,,https://www.facebook.com/bentoforbusiness,,https://www.linkedin.com/company/bento-inc-," 125,000,000 
 125,000,000    â ! 
 866-220-8455
",,https://bentoforbusiness.com/legal/privacy-policy/,,,https://bentoforbusiness.com/legal/terms-of-service/,https://twitter.com/bentoforbiz,,
234,Best Egg Personal Loans,US,https://www.bestegg.com/,,,https://www.bestegg.com/contact-us/,https://www.bestegg.com/leadership/,,https://www.facebook.com/besteggloan,,,,,https://www.bestegg.com/privacy-policy/,,,https://www.bestegg.com/terms-of-use/,https://twitter.com/mybestegg,,
235,Best Electric Radiators,GB,http://www.bestelectricradiators.co.uk,,,,,,,,,,,,,,,,,
236,Best Heating,GB,https://www.bestheating.com,,,,https://www.bestheating.com/delivery-and-returns,,https://www.facebook.com/BestHeatingUK,,,,https://www.pinterest.com/bestheating/,,https://www.bestheating.com/delivery-and-returns,,,https://twitter.com/BestHeatingUK,,https://www.youtube.com/user/BestHeatingVideo
237,bestbuy-officechairs,GB,https://www.bestbuy-officechairs.co.uk,,,https://www.bestbuy-officechairs.co.uk/info/customer-service/contact-us/,https://www.bestbuy-officechairs.co.uk/info/customer-service/delivery/,,https://www.facebook.com/bestbuyofficechairs.co.uk/,https://www.bestbuy-officechairs.co.uk/info/customer-service/help-faq/,,,,https://www.bestbuy-officechairs.co.uk/info/customer-service/privacy-policy/,https://www.bestbuy-officechairs.co.uk/office-desk-ranges/executive-desk-ranges/neron-office-furniture/neron-exeutive-desk-complete-return-pedestal/,,https://www.bestbuy-officechairs.co.uk/info/customer-service/terms-conditions/,,,https://www.youtube.com/channel/UCfJzJed_O2V_rKX6G-P6ryw
238,Bestinvest,GB,https://www.bestinvest.co.uk,,,,,,https://www.facebook.com/BestinvestOnline,,https://www.linkedin.com/company/tilney-group," 2830297), 
",,,https://www.bestinvest.co.uk/research/market-news/pires-sees-first-return-from-investment-in-sure-valley-ventures,,https://www.bestinvest.co.uk/help/terms-of-business-service-and-costs,https://twitter.com/bestinvest,,
239,Bestofsigns,US,http://www.bestofsigns.com,,,,,,,,,,,,,,,,,
240,Bestpricenutrition,US,https://www.bestpricenutrition.com,181 West Crossroads Pkwy Unit F Bolingbrook IL 60440,,https://www.bestpricenutrition.com/pages/contact-us,https://www.bestpricenutrition.com/pages/military-shipping,,https://www.facebook.com/BestPriceNutrition/,https://www.bestpricenutrition.com/pages/faq,,,,https://www.bestpricenutrition.com/pages/privacy-policy,https://www.bestpricenutrition.com/pages/returns-exchanges,,https://www.bestpricenutrition.com/pages/terms-of-service,,,https://www.youtube.com/channel/UCt4BiwV_QWDBlFpo0O6B6nQ
241,Better Kitchens,GB,http://www.betterkitchens.co.uk,,,,,,,,,,,,,,,,,
242,Better Life,US,http://www.Cleanhappens.com,,,,,,,,,,,,,,,,,
243,BetterYou,GB,http://betteryou.com,,,,,,,,,,,,,,,,,
244,BetVictor,GB,https://www.betvictor.com,,,,,,,,," 000-039576-
-319370-012
 1010233
",,,,,https://www.betvictor.com/en-gb/pages/terms-conditions?first_modal=true,,,
245,Betway,GB,http://sports.betway.com,,,,,,,,,,,,,,,,,
246,beYogi,US,https://beyogi.com,"820 A1A N Highway, Suite W18 Ponte Vedra Beach, FL 32082",,https://beyogi.com/contact-us/,,,https://www.facebook.com/BeYogiTribe,,,"(800) 516-8822
(800) 516-8822
 800-516-8822
 800-516-8822
",https://www.pinterest.com/beyogitribe/,https://beyogi.com/privacy-policy/,,,,https://twitter.com/beyogitribe,,https://www.youtube.com/channel/UCx27v6o1KpnIx_M3z55QwWg
247,Beyond Finance,US,http://www.beyondfinance.com,,,,,,,,,,,,,,,,,
248,Bibby Financial Services,GB,http://www.bibbyfinancialservices.com,,,,,,,,,,,,,,,,,
249,Biffa,GB,http://www.biffa.co.uk,,,,,,,,,,,,,,,,,
250,Big Bear Cool Cabins,US,http://bigbearcoolcabins.com,,,,,,,,,,,,,,,,,
251,BiGDUG,GB,http://www.bigdug.co.uk,,,,,,,,,,,,,,,,,
252,BiggerBooks,US,http://www.biggerbooks.com,,,,,,,,,,,,,,,,,
253,Bimuno,GB,https://www.bimuno.com,,,https://www.bimuno.com/contacts,https://www.bimuno.com/shipping,,https://www.facebook.com/BimunoUK/,https://www.bimuno.com/faq/,," 5268862
                        :   5268862.
 875963756
                     . 875963756.
",,https://www.bimuno.com/privacy-policy-cookie-restriction-mode,,,https://www.bimuno.com/terms-and-conditions,https://twitter.com/bimuno,,https://www.youtube.com/user/bimuno4health
254,Bingocams,GB,http://www.bingocams.co.uk,,,,,,,,,,,,,,,,,
255,Bingoextra,US,http://www.bingoextra.com,,,,,,,,,,,,,,,,,
256,BioCare,GB,http://www.biocare.co.uk,,,,,,,,,,,,,,,,,
257,Birch Gold Group,US,https://www.birchgold.com,"3500 W Olive Ave, Suite 730 Burbank, CA 91505",,https://www.birchgold.com/contact-us/,,,https://www.facebook.com/BirchGold/,https://www.birchgold.com/precious-metals-ira-faq/,https://www.linkedin.com/company/birch-gold-group," (800)355-2116
			 (800)355-2116		
 (800) 355-2116
 (800) 355-2116
 (800) 355-2116
 (800) 355-2116
",https://www.pinterest.com/birchgold/,https://www.birchgold.com/privacy-policy/,,,,https://twitter.com/birchgold,,https://www.youtube.com/user/BirchGold
258,Biteable,US,https://biteable.com,,,https://biteable.com/contact/,,,https://www.facebook.com/biteable/,,,,,https://biteable.com/privacy-policy/,,,https://biteable.com/terms-of-use/,https://twitter.com/teambiteable/,,https://www.youtube.com/channel/UCU2Xd3P4_4F8Uw9bej2IIog/
259,Bizmanualz,US,https://www.bizmanualz.com,,,,,,,,,,,,,,,,,
260,BlackButterfly,GB,https://www.blackbutterflyclothing.com,,,https://www.blackbutterflyclothing.com/contact-us,https://www.blackbutterflyclothing.com/shipping,,http://www.facebook.com/BlackButterflyClothing,https://www.blackbutterflyclothing.com/faq,,,,,https://www.blackbutterflyclothing.com/returns,,,,https://www.blackbutterflyclothing.com/giftcertificates.php,
261,Blackleaf,GB,https://www.blackleaf.com,,,https://help.blackleaf.com/en-gb/contact-us,https://help.blackleaf.com/en-gb/delivery,,https://www.facebook.com/pages/Blackleaf/116777528343984,,,,,https://www.blackleaf.com/privacy-policy,https://www.blackleaf.com/order/returns,,https://help.blackleaf.com/en-gb/legal/terms-and-conditions,https://twitter.com/@blackleafdotcom,,
